City,Country,Country_Code,Year,Month,PM25,Latitude,Longitude,Elevation,is_coast,tavg,tmin,tmax,prcp,wspd,pres,meanNDVI,Clean in %,demand in TWh,Fossil in %,Population,Area (square km),Population density,num_large_airport,num_medium_airport,num_small_airport,num_total_airports,Num_PublicTransportStops,monthly_congestion_level [%],yearly_congestion_level [%],GDP_per_capita,GDP_growth_2021-2023 in %,% Primary Sector,% Secondary Sector,% Tertiary Sector
Dallas,USA,USA,2024,10,"4,4","32,7762719","-96,7968559",128,0,24.1,18.0,30.3,10.4,11.6,1018.4,"0,05444982983","42,66","342,81","57,34",6.979.000,5307,"1315,055587",1.0,1.0,0.0,2.0,1767.0,35.0,30.0,"82769,4","3,82","0,94","17,61","81,45"
Dallas,USA,USA,2024,11,"8,1","32,7762719","-96,7968559",128,0,16.3,10.7,22.3,103.9,11.8,1015.9,"0,05444982983","44,04","330,11","55,95",6.979.000,5307,"1315,055587",1.0,1.0,0.0,2.0,1767.0,31.0,30.0,"82769,4","3,82","0,94","17,61","81,45"
Dallas,USA,USA,2024,12,"7,3","32,7762719","-96,7968559",128,0,12.1,7.0,17.5,150.3,11.3,1020.8,"0,05444982983","42,32","368,24","57,69",6.979.000,5307,"1315,055587",1.0,1.0,0.0,2.0,1767.0,32.0,30.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,1,"6,8","39,7392364","-104,984862",1609,0,-2.9,-7.6,2.7,8.2,12.4,1017.0,"0,03995687435","37,72","386,19","62,28",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,24.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,2,"5,3","39,7392364","-104,984862",1609,0,2.6,-2.5,8.6,33.1,12.2,1013.5,"0,03995687435","45,56","325,83","54,45",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,26.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,3,"6,4","39,7392364","-104,984862",1609,0,6.3,0.8,12.5,48.9,14.3,1012.3,"0,03995687435","48,3","330,46","51,69",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,25.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,4,"4,8","39,7392364","-104,984862",1609,0,10.3,4.4,16.7,65.8,16.6,1011.0,"0,03995687435","49,04","317,28","50,95",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,28.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,5,"4,4","39,7392364","-104,984862",1609,0,13.8,8.2,19.9,31.6,16.3,1009.4,"0,03995687435","45,62","354,35","54,4",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,29.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,6,"5,5","39,7392364","-104,984862",1609,0,23.0,17.0,29.5,15.7,16.7,1009.6,"0,03995687435","41,43","399,65","58,58",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,29.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,7,"10,2","39,7392364","-104,984862",1609,0,24.1,18.0,30.7,13.4,14.1,1014.2,"0,03995687435","35,73","441,32","64,28",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,26.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,8,"6,2","39,7392364","-104,984862",1609,0,23.5,18.4,29.8,15.7,14.5,1015.8,"0,03995687435","36,38","433,68","63,62",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,29.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,9,"6,1","39,7392364","-104,984862",1609,0,20.0,14.3,26.4,17.9,12.9,1013.7,"0,03995687435","38,32","368,73","61,69",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,28.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,10,"8,3","39,7392364","-104,984862",1609,0,13.7,8.3,20.3,20.1,12.2,1016.9,"0,03995687435","42,66","342,81","57,34",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,29.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,11,"5,9","39,7392364","-104,984862",1609,0,2.7,-2.0,8.4,55.6,11.2,1015.9,"0,03995687435","44,04","330,11","55,95",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,27.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Denver,USA,USA,2024,12,"5,1","39,7392364","-104,984862",1609,0,2.0,-2.5,7.8,55.6,10.2,1019.6,"0,03995687435","42,32","368,24","57,69",2.308.000,1577,"1463,538364",1.0,1.0,0.0,2.0,1746.0,28.0,27.0,"82769,4","3,82","0,94","17,61","81,45"
Dublin,Ireland,IRL,2024,1,"7,8","53,3493795","-6,2605593",11,1,5.4,2.6,8.5,60.8,19.6,1015.3,"0,020347613","45,77","3,23","54,23",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,43.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,2,"6,5","53,3493795","-6,2605593",11,1,7.8,4.8,11.1,87.5,17.2,1006.3,"0,020347613","52,97","2,91","47,04",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,47.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,3,"8,8","53,3493795","-6,2605593",11,1,8.4,5.1,11.4,97.6,18.3,1008.6,"0,020347613","55,6","3,09","44,41",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,46.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,4,"5,1","53,3493795","-6,2605593",11,1,9.0,6.1,13.9,63.3,19.5,1011.0,"0,020347613","46,78","2,78","53,21",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,48.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,5,"8,4","53,3493795","-6,2605593",11,1,13.3,10.0,18.1,41.7,14.9,1012.8,"0,020347613","31,35","2,7","68,63",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,49.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,6,5,"53,3493795","-6,2605593",11,1,13.5,9.5,18.9,38.0,16.7,1014.5,"0,020347613","38,39","2,51","61,63",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,45.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,7,"3,8","53,3493795","-6,2605593",11,1,15.2,11.7,19.9,46.7,15.1,1013.1,"0,020347613","34,27","2,68","65,72",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,40.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,8,"6,1","53,3493795","-6,2605593",11,1,15.9,12.2,21.1,36.8,17.2,1010.3,"0,020347613","50,01","2,71",50,1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,43.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,9,"8,1","53,3493795","-6,2605593",11,1,12.7,9.6,17.4,62.6,17.8,1015.9,"0,020347613","39,55","2,7","60,44",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,50.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,10,"5,4","53,3493795","-6,2605593",11,1,11.7,8.7,15.4,47.7,16.8,1011.1,"0,020347613","44,52","2,99","55,48",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,51.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,11,"8,7","53,3493795","-6,2605593",11,1,8.5,6.2,12.0,46.6,15.5,1018.2,"0,020347613","36,06","3,1","63,94",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,54.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Dublin,Ireland,IRL,2024,12,"5,7","53,3493795","-6,2605593",11,1,7.7,5.1,10.5,45.3,20.3,1020.8,"0,020347613","51,98","3,2","48,02",1.386.000,461,"3006,507592",1.0,0.0,0.0,1.0,2893.0,51.0,47.0,"103887,8","6,45","0,88","33,19","65,93"
Edmonton,Canada,CAN,2024,1,"10,8","53,5462055","-113,491241",668,0,-12.8,-17.0,-8.7,12.4,7.1,1019.7,"0,02366424077","79,5","61,23","20,49",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,25.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,2,8,"53,5462055","-113,491241",668,0,-5.3,-10.0,-0.7,20.0,8.0,1014.1,"0,02366424077","80,08","53,57","19,92",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,22.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,3,"6,5","53,5462055","-113,491241",668,0,-4.2,-9.0,0.7,13.1,10.2,1014.1,"0,02366424077","80,29","53,2","19,71",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,20.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,4,"4,3","53,5462055","-113,491241",668,0,6.2,0.8,11.7,25.8,12.6,1014.0,"0,02366424077","81,33","46,63","18,67",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,19.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,5,"12,6","53,5462055","-113,491241",668,0,12.4,7.2,18.4,125.1,12.1,1011.2,"0,02366424077","79,31","44,06","20,69",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,20.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,6,"4,2","53,5462055","-113,491241",668,0,14.9,9.2,20.9,45.5,12.8,1011.1,"0,02366424077","81,61","43,52","18,39",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,21.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,7,"17,8","53,5462055","-113,491241",668,0,21.5,15.5,28.4,51.9,11.1,1012.3,"0,02366424077","77,75","48,47","22,25",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,18.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,8,"15,4","53,5462055","-113,491241",668,0,17.8,12.0,25.1,36.2,10.2,1015.9,"0,02366424077","77,14","46,63","22,85",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,20.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,9,"6,5","53,5462055","-113,491241",668,0,15.4,8.8,23.1,20.4,8.9,1011.5,"0,02366424077","78,12","43,65","21,88",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,23.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,10,"4,1","53,5462055","-113,491241",668,0,4.0,-0.7,10.3,5.2,8.3,1013.9,"0,02366424077","79,01","45,97","20,99",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,23.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,11,"6,4","53,5462055","-113,491241",668,0,-4.3,-7.5,-0.2,24.0,8.2,1016.1,"0,02366424077","79,68","49,87","20,32",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,25.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Edmonton,Canada,CAN,2024,12,"7,4","53,5462055","-113,491241",668,0,-7.9,-11.8,-2.8,24.0,8.0,1017.0,"0,02366424077","80,52","59,86","19,49",1.186.000,627,"1891,547049",1.0,0.0,0.0,1.0,2955.0,29.0,21.0,"53431,2","3,45","1,84","22,45","75,71"
Guadalajara,Mexico,MEX,2024,1,"23,5","20,6720375","-103,338396",1598,0,15.9,8.5,25.3,4.4,2.3,1013.8,"0,03783967413","21,11","25,87","78,9",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,38.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,2,"17,3","20,6720375","-103,338396",1598,0,17.4,9.1,26.8,29.0,3.0,1012.9,"0,03783967413","22,5","24,35","77,49",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,43.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,3,"17,4","20,6720375","-103,338396",1598,0,20.3,10.2,30.6,0.0,4.0,1009.5,"0,03783967413","21,22","27,32","78,77",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,37.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,4,"19,1","20,6720375","-103,338396",1598,0,23.1,13.1,33.4,11.2,4.1,1007.3,"0,03783967413","21,47","29,06","78,53",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,39.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,5,"23,7","20,6720375","-103,338396",1598,0,25.9,16.0,36.1,22.1,4.2,1005.1,"0,03783967413","20,58","33,74","79,44",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,39.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,6,"20,2","20,6720375","-103,338396",1598,0,25.1,19.0,32.9,174.0,3.7,1004.8,"0,03783967413","19,76","32,59","80,24",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,40.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,7,"10,2","20,6720375","-103,338396",1598,0,21.5,17.6,27.6,325.5,2.7,1010.8,"0,03783967413","20,12","32,71","79,89",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,45.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,8,"12,2","20,6720375","-103,338396",1598,0,21.8,17.3,28.0,222.9,2.8,1011.5,"0,03783967413","22,92","33,94","77,08",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,45.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,9,"9,1","20,6720375","-103,338396",1598,0,22.1,17.8,28.0,120.2,3.0,1007.2,"0,03783967413","23,91","31,08","76,1",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,44.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,10,"15,5","20,6720375","-103,338396",1598,0,19.9,13.6,27.5,20.9,2.5,1012.1,"0,03783967413","24,84","29,79","75,16",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,43.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,11,"21,1","20,6720375","-103,338396",1598,0,19.4,12.5,28.3,0.3,2.1,1010.5,"0,03783967413","24,67","26,6","75,34",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,43.0,42.0,13790,"4,31","3,82","31,56","64,62"
Guadalajara,Mexico,MEX,2024,12,"22,9","20,6720375","-103,338396",1598,0,16.6,9.0,26.6,0.3,1.7,1015.1,"0,03783967413","23,63","25,09","76,36",4.401.000,816,"5393,382353",1.0,0.0,0.0,1.0,4228.0,44.0,42.0,13790,"4,31","3,82","31,56","64,62"
Hanoi,Vietnam,VNM,2024,1,"49,8","21,0245","105,84117",10,0,17.9,16.0,20.3,111.1,10.2,1019.8,"0,01064903188","37,47","23,35","62,52",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,37.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,2,"45,3","21,0245","105,84117",10,0,19.2,16.9,22.0,17.8,12.5,1017.2,"0,01064903188","25,51","22,85","74,49",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,31.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,3,"63,2","21,0245","105,84117",10,0,21.6,19.3,24.5,76.1,10.5,1013.4,"0,01064903188","32,91","21,51","67,08",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,31.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,4,"51,2","21,0245","105,84117",10,0,27.4,24.8,30.9,33.2,12.4,1006.2,"0,01064903188","25,96","26,15","74,04",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,28.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,5,"31,9","21,0245","105,84117",10,0,28.0,25.1,31.7,325.4,10.5,1007.7,"0,01064903188","27,94","27,38","72,06",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,28.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,6,"27,6","21,0245","105,84117",10,0,29.9,27.0,33.9,472.2,10.2,1003.5,"0,01064903188","46,79","26,91","53,22",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,27.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,7,"16,9","21,0245","105,84117",10,0,29.7,26.7,33.5,369.0,11.2,1002.6,"0,01064903188","57,23","27,1","42,77",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,29.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,8,"25,1","21,0245","105,84117",10,0,29.6,26.4,33.5,347.8,9.1,1004.4,"0,01064903188","59,2","25,36","40,81",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,34.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,9,"30,1","21,0245","105,84117",10,0,28.5,25.6,32.6,797.0,10.8,1004.8,"0,01064903188","58,52","26,67","41,47",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,36.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,10,"51,6","21,0245","105,84117",10,0,26.8,22.8,31.3,101.3,8.8,1012.9,"0,01064903188","52,95","25,48","47,05",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,37.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,11,"65,5","21,0245","105,84117",10,0,24.5,20.9,28.5,13.0,8.4,1016.5,"0,01064903188","50,02","28,59","49,98",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,37.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Hanoi,Vietnam,VNM,2024,12,"85,8","21,0245","105,84117",10,0,18.9,15.9,22.1,13.0,9.8,1019.1,"0,01064903188","53,73","26,91","46,27",6.359.000,1256,"5062,898089",1.0,0.0,0.0,1.0,1703.0,35.0,33.0,"4282,1","5,24","11,96","37,12","50,92"
Helsinki,Finland,FIN,2024,1,"5,3","60,1674881","24,9427473",26,1,-6.8,-10.6,-4.4,42.5,15.7,1010.6,"0,004356266404","88,46","9,57","11,54",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,34.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,2,"5,5","60,1674881","24,9427473",26,1,-2.4,-4.7,-0.6,66.1,15.0,1007.9,"0,004356266404","91,51","8,14","8,5",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,32.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,3,7,"60,1674881","24,9427473",26,1,0.8,-1.4,3.2,32.0,12.9,1015.1,"0,004356266404","89,94","7,39","10,07",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,26.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,4,5,"60,1674881","24,9427473",26,1,3.6,1.1,6.7,86.5,14.5,1010.3,"0,004356266404","91,76","6,84","8,24",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,27.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,5,"7,2","60,1674881","24,9427473",26,1,13.9,9.3,18.0,3.5,11.7,1020.4,"0,004356266404","95,38","6,2","4,62",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,31.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,6,"5,9","60,1674881","24,9427473",26,1,17.2,13.2,20.6,24.3,13.4,1010.8,"0,004356266404",97,"5,64","3,01",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,31.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,7,"5,6","60,1674881","24,9427473",26,1,19.0,15.9,22.2,51.0,13.2,1011.0,"0,004356266404","97,54","5,88","2,46",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,23.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,8,"6,1","60,1674881","24,9427473",26,1,18.4,15.0,21.8,66.2,14.1,1011.8,"0,004356266404","96,36","6,11","3,64",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,31.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,9,"7,9","60,1674881","24,9427473",26,1,15.5,12.3,18.8,81.5,11.5,1018.2,"0,004356266404","95,49","5,92","4,52",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,30.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,10,"4,3","60,1674881","24,9427473",26,1,9.1,6.2,11.6,56.5,14.6,1015.2,"0,004356266404","95,2","6,85","4,78",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,31.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,11,"3,5","60,1674881","24,9427473",26,1,4.0,1.8,6.0,100.9,15.3,1008.9,"0,004356266404","93,38","7,33","6,61",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,31.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Helsinki,Finland,FIN,2024,12,"3,3","60,1674881","24,9427473",26,1,1.2,-1.8,3.1,74.9,15.7,1011.2,"0,004356266404","92,77","8,29","7,23",1.146.000,515,"2225,242718",1.0,0.0,0.0,1.0,1620.0,33.0,30.0,"52925,7","1,01","2,31","23,86","73,83"
Hiroshima,Japan,JPN,2024,1,"7,4","34,3917241","132,4517589",0,1,6.6,3.8,9.9,45.0,11.5,1022.1,"0,01778350815","29,62","85,03","70,4",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,39.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,2,"7,6","34,3917241","132,4517589",0,1,8.4,5.6,11.5,123.0,12.6,1022.6,"0,01778350815","34,41","81,27","65,59",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,42.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,3,"10,2","34,3917241","132,4517589",0,1,9.9,6.6,13.3,151.9,12.0,1017.2,"0,01778350815","36,45","80,59","63,57",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,45.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,4,"12,8","34,3917241","132,4517589",0,1,17.7,14.3,21.1,151.0,10.5,1013.8,"0,01778350815","46,91","67,18","53,09",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,41.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,5,"10,6","34,3917241","132,4517589",0,1,19.8,15.8,23.6,208.1,12.1,1013.8,"0,01778350815","48,7","67,19","51,29",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,41.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,6,10,"34,3917241","132,4517589",0,1,23.5,20.6,26.4,256.1,10.4,1009.2,"0,01778350815","45,13","70,91","54,87",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,43.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,7,"8,7","34,3917241","132,4517589",0,1,28.9,26.5,31.4,175.5,10.7,1009.9,"0,01778350815","36,84","89,18","63,15",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,46.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,8,"8,8","34,3917241","132,4517589",0,1,30.7,27.4,34.3,158.2,11.3,1007.3,"0,01778350815","33,93","90,74","66,05",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,43.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,9,"9,6","34,3917241","132,4517589",0,1,28.7,25.7,32.1,140.9,11.3,1012.3,"0,01778350815","35,97","83,2","64,03",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,44.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,10,"6,8","34,3917241","132,4517589",0,1,21.4,18.4,24.8,124.1,13.0,1017.9,"0,01778350815","37,84","72,89","62,17",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,45.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,11,"7,9","34,3917241","132,4517589",0,1,14.3,11.3,17.9,193.0,13.3,1020.0,"0,01778350815","37,4","71,78","62,59",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,47.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Hiroshima,Japan,JPN,2024,12,"6,7","34,3917241","132,4517589",0,1,7.3,4.5,10.7,193.0,10.2,1020.3,"0,01778350815","33,73","85,5","66,28",1.098.000,233,"4712,446352",0.0,2.0,0.0,2.0,2890.0,46.0,43.0,"33766,5","1,73","1,02","26,92","72,06"
Ho Chi Minh City,Vietnam,VNM,2024,1,"33,9","10,7763897","106,7011391",7,1,28.5,24.5,33.6,0.3,7.7,1012.4,"0,03589258596","37,47","23,35","62,52",14.953.000,2165,"6906,69746",1.0,0.0,0.0,1.0,2815.0,32.0,30.0,"4282,1","5,24","11,96","37,12","50,92"
Ho Chi Minh City,Vietnam,VNM,2024,2,"18,4","10,7763897","106,7011391",7,1,29.3,25.6,34.7,1.4,11.9,1012.9,"0,03589258596","25,51","22,85","74,49",14.953.000,2165,"6906,69746",1.0,0.0,0.0,1.0,2815.0,21.0,30.0,"4282,1","5,24","11,96","37,12","50,92"
Ho Chi Minh City,Vietnam,VNM,2024,3,24,"10,7763897","106,7011391",7,1,30.0,26.5,35.4,1.5,13.4,1011.3,"0,03589258596","32,91","21,51","67,08",14.953.000,2165,"6906,69746",1.0,0.0,0.0,1.0,2815.0,28.0,30.0,"4282,1","5,24","11,96","37,12","50,92"
